Outcome,W1,W2,W3,W4,W5,Treatment,IV1,IV2
1.438346762,-0.566239965,1.080282034,-1.293260832,0.098389841,2.321005819,1,1,1
1.184352228,-0.184534712,0.970256183,-0.737145047,-0.951701965,1.071780416,0,0,0
1.12782833,-0.675012985,0.38588088,-0.513550979,1.546282454,0.225009496,1,1,1
0.902587309,-0.344572049,-0.375260583,-0.415213944,-0.755482722,1.140230574,1,1,1
2.425098024,-1.977677204,1.206306768,-0.169401061,-0.595684309,-1.857043489,0,1,0
1.219576149,-0.805034364,-0.969575396,0.460606083,2.315740233,0.654365941,1,1,0
1.085159506,-1.23766692,0.533938131,-0.486837378,-3.017054501,-0.391096418,0,1,0
-1.706930565,1.052451061,-0.392830727,-0.455329308,-0.632305807,0.059907996,0,0,0
-0.200523449,1.554675879,-2.497589919,2.086196298,3.36518336,-0.646930767,1,1,1
-0.056843202,1.317666391,-2.60442271,0.450724182,-0.411989902,-0.220538486,1,1,0
3.05432169,-1.406306209,1.122324817,1.666155099,-0.445969473,0.518065975,1,1,0
0.513850776,1.321500323,0.579185775,0.866853103,-1.414061673,-0.110240126,0,1,1
0.247504061,0.124188293,0.01391358,-1.404209197,1.880116976,-0.955131392,1,1,0
0.327514421,-2.023452125,-0.879450926,-0.346534356,0.570067777,0.018646088,0,1,1
0.619542105,-1.634477923,0.200482783,-2.405996192,0.271210622,0.875068114,1,1,1
4.373801749,-1.722508052,0.14244476,1.030473335,-0.467717256,-3.949947435,1,1,0
-2.44203057,-0.576444034,0.393920118,-1.973850534,0.027319239,-0.339989967,0,0,0
-1.636400603,1.97898216,-0.447631568,-0.084898599,-0.594834808,-0.822439206,0,1,1
-0.796825195,1.361763739,-0.930255094,0.385916403,-2.942203907,-1.288442216,0,1,0
3.057546629,0.339223369,0.485497416,0.200633766,-0.372877814,-1.849953845,1,1,0
0.30059435,-1.651291152,0.758282491,-1.205554808,1.404111608,0.012739268,1,0,1
-1.820846064,0.920102774,-0.229278709,-0.256882876,-0.067888034,0.314503674,0,0,1
2.882794557,-1.098411122,1.384867281,-0.724120885,-1.611467914,0.139443684,1,1,1
2.632906449,-1.257058514,0.10780918,-1.772182894,1.198140747,-3.554547094,1,0,0
2.011070119,0.450603121,0.414300323,-0.170036731,3.217664191,-2.43498218,1,0,1
0.296503794,0.65164748,-1.715510997,0.880823989,0.424996908,-0.353188957,1,0,0
0.898009586,-0.136540765,-0.29734279,-2.204929754,-1.050093755,-1.342644233,1,1,1
1.728475729,-0.087590278,0.518090454,-1.26286307,1.000957875,-0.31000491,1,1,1
0.60689319,0.190135888,0.005553976,-0.910210088,2.732042341,-0.040793855,1,1,0
2.234696387,-0.47914593,1.796808281,2.506370807,-0.390137832,1.039822196,1,1,1
-0.112516612,0.056525709,-0.958101744,-0.214523465,0.99692094,0.873590605,1,1,1
2.37751667,-1.168677755,0.042761118,0.86899831,-0.961368496,0.154993838,1,0,1
-0.535140964,2.068042685,-0.675602442,1.533629991,1.322797614,-1.134949234,1,0,1
-1.009932816,0.786676851,-0.569333883,-0.27600126,1.861281613,0.458988161,1,1,1
-0.344674487,1.058162464,-0.726251642,-0.118942264,0.375123533,0.267954208,1,1,0
0.915835004,-1.318958664,-0.140884307,-1.229823375,1.830075838,-1.349526921,1,1,1
-0.267144529,-0.376524167,-0.774230678,0.888465045,2.263174485,1.555548191,1,1,0
1.637104605,0.069111974,0.370021051,1.043882047,0.047672732,-0.810238303,1,0,0
1.896302909,-0.756089855,-0.52573448,0.177666452,0.194150005,0.792928074,1,0,1
-0.554212221,-0.325620066,0.580708413,1.820433331,1.366087206,0.490174902,0,1,0
0.840148922,0.741297814,0.80241635,-0.839177549,-0.148577881,-0.938754962,1,1,1
1.923694676,-2.57570256,0.389755321,0.569465538,0.627317653,0.406295878,1,1,1
-0.623424828,1.892562428,-1.473249493,1.864531474,0.421609619,-0.899739596,1,1,1
1.688437426,0.060111738,-0.123641339,-0.275662299,0.057320834,0.055671665,1,1,1
2.739272714,1.504043072,2.094429922,-0.223091882,0.261553825,-0.386673302,1,1,0
2.950971471,-2.429168236,0.453871141,0.177089456,-1.66863559,-1.020083599,0,0,0
0.1789542,0.957247209,0.23078213,-0.755215501,0.723119263,-0.185408346,1,1,0
2.6619955,-1.852995804,1.524120088,0.289621948,0.58635122,1.408596764,1,0,1
-0.529366648,0.321518836,-1.474266731,-0.843964169,-1.05786544,0.126665738,0,1,1
1.719118735,0.108981141,0.413933306,-0.059494045,-0.825084717,-0.51449887,1,1,1
0.998167614,-0.377746599,0.786073322,-0.88117865,-3.010215101,-0.771609313,0,0,1
1.73618864,-0.090242464,0.268649818,-0.152964288,-0.866438709,-0.213305493,1,1,1
-0.01781957,-0.109809057,0.053052068,0.580440553,0.265127802,0.143731225,0,1,1
-0.82089152,0.311392134,-0.562521823,0.026409694,0.219300257,1.726909519,1,1,1
1.730837157,0.509338169,1.34159055,2.179785225,-2.068781789,0.17220334,0,1,1
1.070766025,-0.417096835,-0.88834601,0.228691024,-0.229099844,0.000728641,1,1,1
-0.671927978,2.090922143,0.085725835,-1.449831694,2.365893482,-0.906564965,1,0,1
2.678237051,-0.717790063,-0.003633349,0.225186323,0.240326183,-1.537448876,1,1,0
1.196974041,-0.896067436,0.035641526,-2.14279995,-0.454494578,0.290838501,1,1,0
2.20562328,-0.35378037,-0.498972456,1.172984651,-0.345076689,0.714146142,1,1,0
2.492923349,-0.178744856,-0.294872804,0.251479462,-1.077968552,-0.778357132,1,1,1
1.0383865,-0.66815837,1.448272669,-0.901618576,0.998254867,0.788026787,1,1,1
-1.580419108,-0.059393217,1.269526559,-1.937751167,-0.908384594,0.727834503,0,1,0
-0.241381436,0.561928568,-0.502467044,0.36218916,1.896785796,2.776492913,1,0,0
-1.100989939,0.491022513,-1.660417284,1.494504505,2.630721578,2.442007937,1,1,0
-2.657292103,-0.124038173,-1.307849739,-1.183268426,0.324324806,1.679796536,0,1,0
0.910123335,0.036171712,-1.853470234,0.774355538,-0.29270836,-0.864126578,0,1,0
0.966099559,1.056529512,0.137356177,-1.073433339,2.557790735,0.404513536,1,1,0
-0.380247213,0.022792981,-0.436274052,-0.013332265,1.634220329,0.337245809,1,1,0
0.810054247,0.504172269,-0.181859792,1.155446162,2.758749182,-0.421987642,1,1,1
0.742124947,-0.522450253,-1.059763274,1.739256095,-0.075357782,-0.831183874,0,1,0
0.856807241,-0.009550853,-0.411102274,-0.505047618,0.135859497,0.34948924,1,1,1
1.362751678,1.380482901,0.669203731,-0.067939173,-0.326789649,-0.927716249,1,0,0
2.750569112,-0.656968696,1.161562349,0.265076734,-0.013848748,-0.049324323,1,0,0
2.514841367,-0.430823836,0.689986306,0.528993935,0.550204622,-0.309841583,1,1,1
2.373557033,-0.878767458,2.502944456,1.635430897,-1.538634177,1.013714718,0,0,0
0.871596758,0.547064096,0.905158882,0.690061016,0.314669733,-0.025263537,1,1,1
-1.023360498,-1.415100445,-0.033885604,-1.687820268,-0.071990777,1.807178723,0,0,1
0.643565995,-0.794704448,-0.385262781,-0.413879505,0.680817919,-0.278291741,1,0,0
-1.092389577,1.750619574,-0.150034639,1.052173585,-0.480099311,0.578672616,0,1,0
1.076634612,-0.480528392,-0.665147881,0.834005252,1.111188344,0.206545459,1,1,0
-0.62155202,1.693109816,0.044344373,1.647709581,-0.109935216,-0.694446539,0,0,0
0.114188475,-0.635628723,0.35480628,-1.174660493,0.248876585,0.557107571,0,1,0
0.842564108,-0.654279081,0.951217858,-0.960415258,-2.269264426,0.146832528,0,1,0
1.748633331,1.578485264,-0.912411526,-0.13718532,-1.864542811,-2.052517964,1,1,1
0.53225627,-1.297826246,-1.811421688,0.023396699,3.165225873,-0.442799912,1,0,1
-0.092778905,0.866403016,1.125154961,-0.69987295,-1.045029761,-1.101272682,0,1,0
0.204267717,-0.34843005,-0.240346308,-0.177419529,0.148940414,-0.386084031,0,1,1
1.697067195,-1.066525328,1.212587678,0.094764676,0.329141774,-0.989954157,0,1,0
0.925053491,-0.55151382,-0.928101582,1.91140507,1.43690967,2.117060602,1,1,1
-0.487670019,-0.667985423,-1.338323585,-0.887547868,0.413262137,-0.152731322,0,0,0
1.136670566,-0.441961854,-0.666771792,-0.245861705,1.136063027,0.169761654,1,1,1
-0.262974661,-0.864492119,-0.619324114,-0.814988507,-1.654338093,0.670292267,0,0,1
2.613558629,-0.735803502,0.000897251,0.909692012,0.243326204,1.338101634,1,0,0
4.594856657,-1.732159114,0.165150772,-0.531073363,0.713909785,-1.486249785,1,1,1
0.635800206,-0.996204993,-1.301867757,-0.942067193,0.621286879,0.320922195,1,1,1
-1.752740366,2.6884911,-1.455571845,0.399864891,0.460576368,0.290931558,1,1,0
-1.002906731,0.866522076,0.393042135,-0.407612341,-0.978273359,-0.073202719,0,1,1
0.769256782,1.013546938,1.511100248,-0.771166364,-0.006686561,1.31082414,1,1,1
0.881327376,-0.057693558,-1.960241375,-0.011544874,-0.23732697,1.928150063,1,1,0
-2.049586237,1.814685518,-2.901952695,0.069286925,0.295502978,0.62700196,1,1,1
-0.760012846,1.648927878,0.524118274,-0.34865336,-0.031806296,-0.56030444,0,0,1
0.941667383,-1.082730801,-0.012220235,0.629018527,-2.726695348,1.079103214,0,0,0
0.274994461,1.841931018,0.382444112,0.478133355,-2.429198342,-0.719649761,0,1,0
2.5249694,-1.917676242,-0.49579734,1.110733666,-0.42567223,-0.871209993,1,0,0
-0.352195331,0.881414644,0.244665826,-0.367245802,-0.943668114,-0.943050528,0,1,0
1.61794814,-0.257839143,-0.205969273,0.728626856,-1.30413051,-1.132384017,1,1,1
-0.17399062,0.258624682,-0.438795299,-0.678888781,1.156500198,-0.829313356,1,0,1
2.479248926,-1.801842472,0.711928852,0.960732528,1.759115188,-0.709269859,1,0,0
0.85300073,0.812203691,0.152810267,-0.982168248,2.090449568,0.534719712,1,1,1
-0.586659938,0.750603964,-1.329700416,-1.787206891,1.459399282,-1.933783632,1,1,1
0.094175466,-1.280804279,-0.672164958,-0.879589852,0.765180241,0.497962272,1,1,1
1.312932331,0.879407964,0.558741386,-0.374174696,0.392209506,-2.065475401,1,1,0
0.306199844,0.866857733,0.256733098,0.247826031,2.35545413,0.086896535,1,0,0
1.938369605,-2.191954711,-1.922799571,0.909176311,2.07786896,-1.658350693,1,0,1
3.613544822,-0.457152785,-0.915643772,0.264225344,1.578658795,-2.379160359,1,1,1
1.399968497,1.278322933,1.952835638,2.061616522,-1.720553856,0.31657697,0,1,1
6.264799411,-4.268044741,1.517497053,-0.037827991,0.201302128,-1.273893907,1,1,0
1.628223306,-0.75961456,-1.325159224,0.90936408,0.390508624,-0.211875373,1,0,0
-0.576600282,1.928252712,0.354758958,-1.301832655,-0.241563948,-0.198259554,0,1,1
-0.623764703,0.574073298,-0.615573921,0.258870305,-0.255797929,0.319505499,1,0,1
1.688806304,-0.809968259,-1.030196229,-0.569366926,0.063571595,-1.061415366,1,1,1
-0.736199671,0.749107524,1.246392672,0.77201888,-0.165166062,-0.264754975,0,1,0
-1.287640678,-0.259804362,-0.140486835,-0.561706015,1.795409118,-0.25987454,1,0,1
1.60350473,-0.603890427,0.30897177,-0.203488245,-1.099654634,0.393960062,1,1,1
1.417204158,-2.125601193,-0.225278593,0.304517982,0.067056838,-0.539253074,0,0,1
-0.728834617,1.842741951,-1.549431658,1.440576031,-0.413880194,-0.811725925,0,1,0
-1.637160094,1.031321138,-0.265175554,-1.236769489,0.885527969,0.639623775,0,1,0
3.527230728,-1.322796497,0.662761942,0.466091338,0.540210111,-1.290393626,1,1,1
1.750660192,-0.053524695,-0.298858582,-0.044658761,0.636156819,-0.89441253,1,0,0
-0.926135285,1.186250519,-0.610914929,1.375470505,1.089782605,-1.280502309,1,0,0
-0.132196256,-0.832020154,1.669768559,-0.944568187,-0.620020408,-0.085786343,0,1,1
0.737441573,0.811733008,-0.052367694,-0.517540629,0.48125276,0.954688312,1,1,1
-0.628012282,1.018035407,-0.27707125,-0.027196902,-0.546127114,-0.23734837,0,1,0
0.409886455,0.426933789,-1.2354728,3.27724665,2.060958725,1.206930662,1,0,0
-0.928169296,2.454554926,-0.219882063,0.237624035,0.847661765,0.419607282,1,1,0
2.378988444,0.437655331,-0.43701329,0.336232925,-0.978578711,0.114451537,1,1,1
2.344262943,1.066906107,-0.334431029,-0.188053664,-1.741376789,-1.096414029,1,1,0
1.214833709,-0.215014267,0.017718987,-0.66558768,-0.676823608,-0.38543972,1,0,1
-1.648216887,1.67470151,-1.126282803,0.056337493,0.751240089,0.692833355,1,1,0
0.380464893,-0.689549573,1.090475827,-0.157795083,-0.614964378,0.683532574,0,1,0
0.01877348,0.384754033,-0.948378693,0.31126879,-1.099393531,-1.964748926,0,1,0
1.568835313,-1.144419281,0.525035281,-0.179748513,-0.146723688,0.764143796,0,0,0
1.237277731,-1.213580103,-0.902165157,-0.074419939,-0.035045627,0.024967624,1,1,1
-0.265772945,-1.921272946,-0.4828277,-2.510772425,-0.137674625,1.000448752,0,1,0
-0.155918038,-0.185237273,0.83450424,-0.46054011,-1.254891901,1.285108262,0,0,0
0.548673108,-0.408872564,1.21704737,0.853725534,-0.981481949,-1.323749936,0,1,1
-0.619286368,-0.397882874,-0.363086756,0.010670918,-1.098060031,0.791329385,0,0,1
0.141219868,0.481695363,-0.266090642,-0.789542588,-1.661942409,-0.332063475,0,1,0
0.788025798,-0.905978162,-1.355780059,0.225602965,1.07724345,-1.899683223,1,0,0
0.426771422,-0.512525227,-2.307195511,-0.324226192,1.576157657,2.362879118,1,1,0
-1.286262895,0.808329871,0.379912064,-0.281435913,1.152126673,2.202959513,0,1,0
1.31853888,1.188367685,-1.26526255,0.491128854,-1.630738032,-0.707752811,1,1,0
0.346984903,0.636650386,-0.268255853,-0.174071766,-0.457928866,-0.285202119,1,1,1
-0.046908293,-0.012912651,0.847726544,-0.620275911,-0.144392248,1.980508143,0,0,0
2.497470611,-1.087924325,0.443258416,-0.197914499,-1.162371135,1.297264847,1,1,1
0.480267755,0.084654207,-0.156825414,-2.076645108,0.058937239,-0.12271106,1,1,0
0.058747856,-0.536073649,-2.284187352,0.254885926,0.18805627,2.127552074,1,0,0
-0.653541963,-0.104763114,-1.022059128,-0.358964649,0.663410944,1.279536736,1,0,0
-1.807181768,0.632333655,-1.128221806,-1.8795267,0.189488843,-1.615510215,0,1,1
0.923377224,-0.580658506,-0.882122765,0.769255634,2.543739606,-1.741679488,1,1,1
-2.053352437,0.66235839,-1.323415166,-1.211167986,0.121404489,2.212596486,1,1,0
1.604351313,0.391439457,1.118453467,-1.004979049,-0.05655912,-0.477624745,0,1,1
2.194557901,-0.359833252,-0.314398748,-0.207963575,1.598112191,-0.955875814,1,0,0
0.182037036,0.751541764,-1.034162582,0.982330971,0.843477447,0.366415564,1,1,1
-1.674692602,1.573180352,0.343671106,-1.27502203,-0.47759896,-0.354423828,0,0,0
-1.698949453,2.503446134,-1.56607588,2.008957605,0.750570564,-0.065219805,1,1,1
0.197388102,-0.355967579,-2.467218784,-0.943247631,1.509347883,-2.772355403,1,1,0
3.004013804,0.139659833,0.571615874,-0.024404929,1.05718459,-1.387273528,1,0,1
0.564822074,0.043082934,-0.157848185,-1.605556689,-1.540166671,-0.689492229,0,1,1
-0.598830876,0.39826176,0.511252051,-1.413809854,0.456386396,-0.433587776,0,1,1
-0.269223374,0.177723339,1.949579831,0.847710225,0.592419704,3.24694254,0,1,1
-0.739759641,-0.694540269,-0.114625313,-0.855290135,-0.199337957,2.747317773,0,1,0
-0.319908544,0.487381415,-0.760845614,0.328039175,1.3036827,0.23600906,0,0,0
0.976647536,1.471659856,0.371427724,0.647865644,1.196626794,-2.05334966,1,0,0
-0.168747485,0.152639501,-0.563843286,1.976554725,-0.874800953,-0.034161229,0,1,0
0.396372578,0.516041656,0.051086029,0.552758501,0.175823315,1.476393005,1,1,0
1.468927295,-0.380408378,-1.860428509,-0.165675235,1.678768861,-0.884581632,1,1,1
1.428813208,-1.746747378,-1.00207749,-0.297358053,0.915022233,-0.49323481,1,1,0
-0.037880353,1.000378546,-1.920334522,1.923588255,1.192370673,-0.623534897,1,0,0
1.996193503,-1.814593678,-1.024964931,-0.133624195,0.529698739,0.80746719,1,0,0
1.718367791,-0.789704133,0.14861349,-0.573101617,-2.155189893,-0.298700776,0,1,0
-0.677397686,-0.554469439,0.156263227,-0.909306882,-0.835655085,-0.38112018,0,1,1
-0.436021584,0.708492134,1.818925216,-1.29680037,-0.287359313,-2.207253352,0,1,0
-0.733162312,0.68200884,-1.516402516,-0.053031256,-0.705597748,-0.04258937,1,1,1
0.127881373,-0.054337665,0.270524434,-0.621640351,0.526834827,-0.549423228,1,1,1
0.215859365,0.930719279,0.707169565,0.803737241,0.32685208,1.085790936,1,0,0
1.091855405,-2.175232459,-0.56154775,-1.515319832,0.307618985,-0.045137955,1,1,0
-0.875778925,-0.600043949,-0.28606566,-1.743621812,0.731998364,1.023042284,1,1,0
1.019024755,0.689543218,-0.339989372,1.008371626,0.341478099,1.320380564,1,1,0
3.463666749,-1.591215951,0.277248684,0.774929242,1.045463852,-1.096102497,1,1,0
-0.278109696,0.54228494,-1.603161865,1.779184785,-0.160104281,1.924509271,1,0,0
1.614832956,-0.857413873,-1.353195738,0.18500149,-0.803228005,-0.573420202,1,1,1
1.049548858,0.170057406,-0.806543593,0.864069881,2.302419709,-0.057291501,1,1,0
4.57953885,-0.804931946,-0.011622385,0.046541526,-1.630283334,-2.631896305,1,1,0
0.413438647,0.373236504,-0.279555721,-1.097286003,0.685887134,-1.415941311,1,1,0
-0.867728812,1.487168174,0.983302257,-1.797751967,-0.504761338,0.556310706,0,1,0
0.648223459,0.291479484,0.450612675,-0.123888443,-0.856178367,0.299909113,0,1,1
2.720837801,-0.968408313,1.471259839,-0.927657577,-0.026989397,-1.7226737,1,1,1
-1.493180645,0.746684147,1.273716142,-1.865883673,0.032334848,0.133744373,0,1,0
-2.391525218,0.830116454,-0.252591655,-0.786311686,-0.590197714,1.109361265,0,1,1
-0.537153489,1.643304438,0.726318948,2.377657742,-1.24828605,0.78142618,0,1,1
1.825507331,0.565396007,1.126933557,-0.159840324,-0.477550791,0.101761997,1,1,1
-0.299119336,-0.030634911,0.739357958,-0.761678413,1.133052283,-0.834548795,0,0,0
-0.179148634,0.64719169,0.783244448,0.133716112,-0.772267215,1.424006132,0,0,0
2.371079831,1.483015285,2.064582825,0.788206086,-0.156460289,-1.913411215,1,0,1
-2.004179624,0.713494301,-0.951232069,0.339504181,2.372575057,1.103224547,1,1,1
-0.129936088,-1.161208474,-0.344156174,-0.651308736,2.466281155,1.842198691,1,0,0
0.928943427,-0.345920238,0.927639355,0.869014597,0.327328388,1.873851633,1,0,0
0.177433643,1.171728573,2.04807371,-0.653394681,-0.681677189,1.166464668,0,0,1
-1.325180366,0.521623385,0.144832753,-0.820099866,-0.580709621,0.181021811,0,1,1
0.149465662,1.149628994,-1.295214383,0.914963331,-0.235888498,1.114550236,1,1,1
0.467396015,-1.956094709,-1.586217125,-0.19260631,1.80096338,0.22775681,1,1,0
-0.057026952,1.323093708,0.484426178,-0.25081537,-1.890062175,0.44224333,0,1,1
-0.17850458,0.926477309,-1.16046528,-1.962214088,1.118749218,1.12283169,1,0,0
-1.844962252,1.754310825,-0.308994461,0.579203919,-1.001016654,2.227730688,0,1,1
-0.711135089,0.581093301,-0.240277654,-0.191073931,-0.252894776,1.546960511,0,1,0
0.813802664,-0.745254083,0.689397552,0.85017106,-2.304084148,-0.534244418,0,1,0
1.299713465,-1.281763179,1.048360332,0.51978532,0.809155437,0.642998272,1,1,0
-0.563842185,0.253167756,-1.653232558,-0.439775165,0.877930747,0.136628876,1,0,1
0.05574378,0.338805605,-1.702767484,-0.404733514,2.616946299,-1.307359776,1,1,1
0.928328412,-0.032839175,1.573310428,-0.935008308,-1.529950454,-2.61452872,0,1,1
2.005607874,-1.314837731,0.370007317,0.501411777,-0.546750194,-0.584880984,1,1,1
-1.18525096,-0.411087011,1.306699705,-0.61212747,0.080644174,0.945805128,0,1,1
1.708867704,-1.791904017,0.978489384,0.901940351,0.561487771,0.759840845,1,1,0
2.299674875,-1.136856492,0.585928014,-0.229132344,1.569701071,-0.544616973,1,1,0
1.295053123,-1.392649042,-0.963891304,0.453117377,-0.556678488,0.972658693,1,0,1
0.198029123,0.367319241,-0.479769824,-0.530930568,-1.143256293,-1.115531952,0,1,1
-0.071556543,0.295135872,0.485047441,0.374233434,-0.469577938,-0.949929823,0,1,0
1.962385451,-1.431188289,0.763597504,0.296875182,-0.043193874,-0.187617639,0,1,1
1.271208973,-2.321597702,-0.287509747,0.269990185,-0.654811022,1.757447663,0,1,0
2.71997904,-1.0845994,0.044712898,2.077018517,-0.87725438,-0.571742814,1,0,0
0.892689405,-2.393697529,-0.795994531,-0.842925732,1.659863272,0.128174681,1,0,0
-1.31870059,0.475411889,-1.049203244,-1.208587002,-1.331520926,1.048477587,0,1,1
0.39550053,-0.748483354,0.691281724,-2.391881668,-0.902190155,-0.814369368,0,1,1
0.885132822,1.268642764,2.06584653,-0.144929642,-2.930106252,-0.021723607,0,0,0
2.689663222,-1.296812315,0.547848622,2.296837118,-2.489360661,0.430778409,0,1,0
0.324022355,-1.206058295,-0.226634696,0.250043483,-0.770732222,-0.620683922,0,1,0
2.428500449,-1.723559959,0.129115894,-0.339078341,-2.41593857,-1.60072233,0,0,0
2.228693487,-0.685048329,0.051550726,-1.346069292,0.93524136,-0.780528758,1,1,0
-0.173761748,2.126329831,0.401227127,-0.481624117,-0.10445296,-0.91036938,0,1,1
2.921855035,0.216961952,-0.439237903,-0.333931252,-0.389160535,0.620315237,1,1,0
-0.085648794,1.013504002,0.863069055,-0.640493616,-1.379975523,-0.986874941,0,1,0
2.603134701,-2.196724449,0.548635168,-0.247694833,-0.756362651,-0.45414006,1,0,1
-0.154835589,0.828013483,-1.327570003,0.160062775,3.459901715,0.240603748,1,1,0
-0.832759251,0.748150026,-1.035048764,0.197272366,1.440358218,0.650060317,1,1,1
-1.379999477,1.026012443,1.269735638,-0.147397439,-2.818624522,2.270572716,0,1,1
0.128085288,1.035944738,-0.374984025,1.54348445,-0.690554232,0.903939238,1,0,0
2.645694246,-2.146323106,0.139425191,-0.469668881,-0.419309519,1.008586839,1,1,1
-0.070876487,0.345484548,-0.033023754,-0.654727967,-0.307508688,0.485544772,1,1,1
1.160475157,-0.247300575,-0.028590358,1.401928984,0.734392145,1.295028593,1,1,1
-0.246748866,0.705624489,-1.861693143,0.295496573,1.394731281,-0.700500283,1,0,0
0.007360695,1.193828352,1.250536083,0.597523477,-2.530920486,0.549470137,0,0,0
-0.863674762,2.261233111,-0.470998238,0.926045371,-0.986102542,0.556774626,1,1,0
1.43215254,-0.047683849,-0.466159353,-0.170623826,2.677793213,0.534844337,1,0,1
0.03032782,1.062806986,1.212968542,1.314885516,-0.38941348,0.528519985,0,1,0
2.189167673,-0.998166764,1.937407915,0.170914691,-0.218853089,-0.85086923,1,0,1
1.797919293,-1.370677345,0.558079298,-0.146337375,-0.159507212,0.461419038,1,1,1
-1.72491484,1.63413515,-0.168808603,-0.756112057,-1.043097811,-0.791307812,0,1,0
-0.850303069,0.820384503,-1.186803357,-0.375460487,1.297761282,0.279919766,1,1,1
-1.142720663,1.092775591,-1.858326275,0.441817872,2.181398447,-0.533225786,1,1,0
1.604246705,-0.974136992,-0.2766067,0.517947911,0.36281999,-0.202418834,0,0,0
-0.420274907,1.919877106,1.115370347,0.84713381,-0.351038026,-0.305206064,0,1,1
-1.442124614,0.091111091,0.116762271,-0.706185587,1.017894129,0.188099472,0,1,1
-1.574969758,1.467206386,1.388319746,0.651684505,0.010250093,1.053444402,0,0,0
2.030256675,-0.415670257,-0.703172045,-1.317609004,0.984097922,-2.188121389,1,1,0
1.937238977,-0.792270523,-0.192472016,0.003406698,2.402179295,-0.818408803,1,1,0
1.648090932,-1.517193471,0.977905002,-0.957203813,0.460599443,-0.188796792,1,1,0
4.187473432,-1.717638489,1.610038264,1.367520793,1.034442447,-1.770248195,1,1,1
0.142106264,2.85835027,0.698306368,1.954685942,-0.518561372,0.821779115,1,0,0
3.526875469,-1.053195278,1.844469304,-0.586067614,3.37757433,0.238534007,1,1,1
-0.787832018,1.18320339,1.011115155,-1.409729981,0.520552422,0.713335346,1,1,1
0.999342548,-0.725396765,-0.12667266,0.205173233,1.641482403,-1.493171697,1,1,1
1.44758994,0.312945502,0.072277217,0.763941326,0.278509027,0.094619263,1,1,0
1.043149339,-0.504102958,1.37506056,1.012647284,0.542946551,1.240720582,0,1,0
0.280730656,-0.967879317,1.249098364,-0.687610873,0.625639408,-0.548603189,0,0,1
-0.08926695,-0.894067243,0.735957914,0.243033017,-0.791732408,0.338593474,0,0,0
2.126161761,-2.003062184,0.381546204,1.62956944,1.098099281,-0.246818461,1,0,0
0.756584524,1.393423696,0.874354014,0.65318345,1.038466854,-0.522887535,1,1,0
-1.47953274,0.152379657,-0.374174373,-1.436145412,0.865695201,-0.150608724,0,0,1
0.767884464,0.482553294,1.914933305,-0.182873779,0.090875086,-0.215765256,0,1,0
0.647066928,0.807580193,1.066791736,0.399484838,-2.514613963,0.576756713,0,1,0
1.477677549,-1.821204069,-1.232517389,0.254229936,1.431988032,0.298401269,1,1,0
1.033939504,-0.484457609,1.097192475,-0.975330837,-0.201780485,0.083810171,0,1,0
0.963278963,0.924831265,0.36164868,-0.97426176,0.007203875,-0.303165374,1,1,0
0.154218688,-0.447801204,-0.260750781,0.22506258,2.497818006,0.888977571,1,0,1
-1.14388714,-0.743943377,-1.02319942,-1.614906559,0.363960882,0.970731298,0,1,0
1.805622221,-0.859242036,-0.281842749,-2.054392227,-0.593878975,-0.220855549,1,1,1
1.65688841,-0.249280318,-0.455645539,-1.682827952,0.263434794,-1.811896415,1,1,0
-2.22833373,1.396913714,-1.788574025,2.329147146,-0.160627135,-0.078468801,1,0,0
0.653562005,-0.585726377,0.308826042,-0.629753176,-1.046721786,0.703803175,0,1,1
0.895973333,0.528809497,-0.455179532,0.665554326,-2.542055097,0.506824914,0,1,1
-0.928395514,2.313921367,0.848566811,1.258424724,-1.089504752,0.0997952,0,1,0
-0.88955029,0.346647241,1.000924279,0.43799375,-1.148228898,0.340342186,0,0,0
-0.503955735,-0.618482928,-1.530780414,-0.121451329,-0.758657055,0.910096702,0,1,1
-0.313577686,1.548554985,-0.622954247,-0.216227708,1.688264183,0.502532151,1,1,0
0.323029038,-0.678679391,0.003680701,-0.066034313,-0.1158275,-1.352300377,1,1,0
2.021446392,-1.265438801,-0.024982179,-0.03780317,0.330547698,0.770340679,1,0,1
-0.479427898,1.236205247,0.141404185,0.080450037,-1.531354695,0.609949094,0,1,0
1.263415129,-0.608078049,0.000541848,0.34496396,-2.114282609,-1.427667923,0,1,0
0.032857054,0.681332149,0.244618941,-0.850604432,-3.362353268,-0.635384024,0,1,1
1.514310555,-0.951572947,0.48594628,-0.598490122,-0.421591313,-0.103281214,1,0,1
0.776879541,0.701227473,-0.050932826,-0.364408494,-1.230785307,-0.398315765,0,1,1
0.978909502,0.033897556,-1.014041376,0.391350005,0.411889871,-0.700705347,1,1,1
1.082122912,-0.077133188,-0.373420221,-2.177221927,-0.338596997,-1.194982473,1,1,0
-0.189557033,1.400774756,-1.256211943,1.774767662,0.788761357,-1.499541729,1,1,1
-0.968428629,1.115831623,-2.48668232,0.435083941,1.637150198,-0.218828475,1,1,0
2.344275204,-1.170930541,0.553540227,0.214352219,-1.11642069,-0.470756313,0,1,1
-0.55160794,0.015932343,-1.634129139,1.685109041,1.403397756,1.146907716,1,0,1
1.327699499,-1.679138245,-0.369594159,0.293209414,0.008235964,0.349441672,1,0,0
