Outcome,W1,W2,Treatment,IV1,IV2
0.993828648,-0.595792479,0.383213423,1,1,1
-0.325074866,-0.43936844,-0.938812978,1,1,1
0.797388222,-2.152710947,-0.945654716,1,1,0
-1.463904164,1.277316357,0.08184062,0,0,0
0.442781851,0.770219674,0.784917799,0,1,0
1.515053888,1.161952143,-0.703861311,1,1,0
0.452884963,-0.371222169,1.118131083,0,1,0
0.560620111,-0.517048854,-1.198373388,1,1,0
0.594361027,1.114717075,1.625940268,0,1,0
2.280199363,0.066081334,0.454048532,1,0,1
-0.436850985,-0.364143695,0.787652085,0,1,1
2.581646518,-2.855543189,0.241298205,1,1,1
2.64599385,-1.54508582,0.527656189,0,0,1
2.087747063,-2.535605167,0.113769624,1,1,1
1.591337966,0.280594455,0.917071293,0,1,1
-0.794066559,0.971753953,0.295543363,0,1,1
1.173911938,1.900277976,0.234979421,1,1,1
-0.491923959,0.408554023,0.497019108,0,1,0
0.001686629,0.261629884,0.125531815,0,0,1
0.378898581,-1.372794412,-0.606170536,1,1,1
0.828010895,-2.380820056,0.59952629,0,1,1
0.631613951,4.023419368,0.43694456,1,0,0
1.053187009,-1.324739123,-0.572391943,1,0,0
1.027908439,-0.969501899,0.671328032,0,1,0
2.751642795,-1.437469357,0.007005467,1,1,1
3.17238349,-1.243939995,0.416294702,1,1,1
1.234096477,0.237293469,0.196983948,1,1,1
2.881878397,-0.279755457,-0.365531247,1,1,0
0.549075757,0.093000419,-0.989971456,1,1,0
0.745675709,2.323601651,2.432250912,0,0,1
1.63674736,0.067127843,1.738139107,0,1,0
1.136435576,0.793499654,-0.01023421,1,1,0
-0.85662139,1.265000323,-0.489955035,1,1,0
0.573762793,2.309634367,0.532344303,1,1,1
0.622678259,-0.246495924,-0.876411223,1,0,1
1.868139059,-1.71891722,0.233623935,1,1,1
0.447660279,-1.584929539,-1.341157177,1,1,0
-1.516736509,0.401984945,-1.805056216,1,1,0
1.253165233,-0.015743208,-0.143713018,1,1,0
1.974404878,-1.434928798,0.605057073,1,1,1
0.522587462,0.738422984,0.084813257,1,1,1
0.886647766,-1.557255612,-0.922509618,1,1,0
0.055039879,-1.254599582,-0.00122662,0,1,1
-0.292648838,0.455251266,0.580490545,0,1,1
1.541944144,2.061283131,1.681137117,0,0,0
-1.111646223,1.000814122,-0.662387129,1,0,0
0.813760681,-0.512154752,-0.136116175,1,0,0
0.105875536,-0.920209307,-0.882996816,1,1,0
0.238336675,-0.813538893,-1.87279712,1,1,0
-0.940279322,1.091919931,-1.467592193,1,0,0
-1.155564601,-0.197702297,-2.049423034,1,0,1
1.65508685,1.17481847,2.41197808,0,1,0
1.003506165,0.134483136,0.382668645,1,1,0
0.909935169,0.697246142,0.060776249,1,1,1
-0.725657219,-1.298336508,-0.18105636,0,1,0
-0.28638827,0.043564145,-0.218894982,1,0,1
0.57152174,1.581924549,-0.360494788,1,0,0
0.602519383,1.56038478,-0.459338047,1,0,1
0.163532841,1.175473638,-0.133961838,0,1,0
-0.174206073,-0.798281223,-0.410626568,1,0,0
0.901636238,-0.143092106,0.033473651,1,1,1
0.634104522,-3.258250104,-0.059254103,0,1,0
0.36205549,-0.225060151,-0.146819183,1,1,0
-0.755934349,-1.11976164,-1.971347764,1,1,0
0.130547463,-0.677923781,-2.59967699,1,1,0
1.804238688,1.687752184,1.244796638,0,1,0
-0.631554579,-0.666112267,-0.588122773,1,1,0
-0.000174905,-1.140791884,-0.144121459,0,1,0
1.487094502,-0.101854558,-0.801498362,1,1,1
-0.310822798,0.541048848,-0.685406516,1,1,1
1.617146018,0.1841687,-0.137024897,1,1,1
0.127928188,-0.483098301,-0.853866255,1,1,0
1.268513052,-0.698795036,0.744271272,0,1,0
3.386373281,-0.387350905,0.39566407,1,1,1
1.365150806,-1.665755846,1.33470195,0,0,1
-0.885933867,-3.769108853,-1.986995222,0,1,1
0.265165076,-1.982934457,0.032269989,0,0,0
0.082274544,1.567047537,0.088196601,1,0,0
-0.896034712,0.049553875,-0.641813628,0,1,0
1.587105504,-0.353913226,0.748713339,1,1,0
1.411426847,-1.51926654,-0.118531256,1,0,1
-1.359445286,0.33266332,-1.051120138,1,1,1
0.651323175,-1.074980733,-0.118519425,1,1,0
1.976933441,-1.958609257,-0.658654766,1,1,1
-0.943830495,4.255948086,0.555407603,1,1,0
-0.96221924,1.696587885,-0.600316004,1,1,1
0.659041551,0.138580645,-0.394239034,1,1,0
2.001143536,0.530048094,1.287386593,1,1,1
0.713756551,1.248836425,-0.894879835,1,0,0
1.49306549,2.203227517,1.827031111,0,1,0
-0.230625716,1.427024302,1.17098213,0,1,0
-0.236497256,0.704327595,-0.979259614,1,1,0
0.50349048,-0.760610264,0.07018973,0,1,0
0.112088352,2.002607997,1.037493602,0,0,0
2.202726065,-1.060742595,-0.364696223,1,1,0
0.913102956,1.185835956,0.063758443,1,1,0
-1.416043822,-0.533472123,-0.621121902,0,0,0
1.017740293,2.102740557,0.561268326,1,1,1
1.675964697,0.810626689,1.00313609,1,0,1
0.150939626,-0.675727953,0.31914385,0,0,1
3.038615523,0.304581102,1.168866278,1,1,1
1.439049578,0.409735326,0.660485136,1,1,1
-0.226083081,-1.34744993,-1.33762129,1,1,1
1.947438915,-1.81169977,0.473521101,1,1,1
1.123743147,-1.497996833,-0.662892833,1,0,1
-0.3950217,0.89744512,1.049625197,0,1,0
0.75489223,-1.82928271,-1.680108784,1,1,1
1.778214398,-0.262869081,-0.82111043,1,1,1
-1.331250595,2.610391406,-0.113973484,1,1,0
-1.22574919,0.177593291,-1.851842276,1,0,0
1.055957367,-0.87592231,0.022652454,1,1,1
0.657064343,-2.292195908,-0.120751723,0,1,0
1.298969866,-0.737658663,0.006433807,1,0,0
-0.203260907,-1.466454422,-1.225516035,1,1,1
1.197440649,-1.752456373,-0.661529293,1,1,0
1.566462744,1.094468099,1.061687001,1,1,1
0.506260698,3.384366153,-0.375781973,1,1,1
0.139689152,1.108143333,0.766120001,0,1,0
1.567575833,0.405896547,1.297259747,0,1,0
-0.715529821,1.854953538,0.819560431,0,0,1
1.399991246,1.778774692,0.49619515,1,1,0
0.238732361,0.110672406,0.000771622,0,0,0
-0.168992188,0.290117767,-0.565061007,1,1,1
1.357278138,-0.513498249,0.18942064,1,0,1
1.659374914,0.501080769,0.386514792,1,1,1
0.382967352,-1.510341607,0.553949151,0,1,0
1.693068413,1.040652795,-0.166451593,1,1,0
0.663190287,1.245032596,-0.193056688,1,1,0
0.239612556,0.74608395,-0.69576655,0,1,0
0.491411777,-0.916337827,-0.208355303,1,1,0
-0.041795202,0.518378221,0.584110037,0,0,1
1.220360532,0.384542337,-0.620500723,1,1,1
0.244226029,-0.108195122,0.220385899,0,0,0
-0.654888374,-1.014782857,0.269852284,0,0,1
0.20524502,-0.239716927,0.028181138,1,1,0
1.098182432,-1.350473975,-0.482153827,1,1,1
1.280248427,-0.940631343,1.552338894,0,1,0
0.915069356,-1.624567815,-0.945589758,1,1,1
1.391012942,-0.692353676,-0.126588423,1,1,0
1.844375397,-1.678709317,-0.339042289,1,1,0
1.272132084,-2.099486776,-1.713234674,1,1,0
0.79807142,-1.720811775,-1.678488926,1,1,1
1.333432477,-1.181600539,-0.821721859,1,1,0
1.52866052,-0.544140259,-1.405493452,1,1,1
1.842930628,-1.319736393,1.19141958,0,1,0
0.612313367,2.042293413,-0.177927534,1,0,1
1.170441084,1.68377537,-0.210193666,1,1,1
-0.027868057,1.523559585,-0.198139554,1,0,0
-0.335405351,-0.757024373,-2.323504009,1,1,1
-0.163438125,-0.940445581,-1.393191259,1,0,0
0.639958705,0.037305391,-0.186041834,1,1,0
0.497679242,-0.222291927,0.896002435,1,1,1
-1.172247193,0.380499757,1.116664183,0,0,1
0.005304156,0.564884771,1.648918952,0,1,1
-0.740484952,1.081407751,-1.467119632,1,1,0
1.615986392,0.559032877,1.189569791,0,1,1
0.863580713,-1.37574488,1.386772657,0,1,0
2.4390456,0.391763815,0.839792611,1,1,0
3.013990409,2.389207919,2.550015471,0,1,1
1.799011447,-0.61890719,-0.031887591,1,1,1
2.262692398,-2.534504625,-0.409379204,1,1,1
0.11941233,1.398797296,-0.234119807,1,0,1
0.510566725,-2.323561107,0.323218675,0,1,0
0.860726578,-0.707699424,-0.040901907,1,0,1
0.873948696,-0.266127251,0.970086518,0,0,1
-0.136138368,0.114185049,-0.60842692,1,1,0
1.646121358,-2.761849732,-1.290648153,1,1,1
0.055981627,0.533497602,-0.511179668,1,0,1
0.779364512,1.646267823,2.293659574,0,1,0
1.242722441,-0.70722263,-0.777763375,1,1,1
0.383677784,-0.640687403,-0.819581131,1,1,1
-0.341778487,-1.9980291,-1.453127068,1,1,0
1.37818277,2.323620578,0.400342652,1,1,1
0.869120145,1.6231564,0.61200911,0,1,0
1.533003038,0.039910502,0.404415897,1,1,0
0.691611729,-0.625339199,-0.475440376,1,0,0
1.643979645,-0.212137078,0.864462083,1,0,0
-0.236741927,1.222725985,-1.210274415,1,1,1
0.07276208,0.776082167,0.0932106,1,0,1
1.538018246,3.532871756,1.87145631,1,1,0
-1.018127931,-1.733533673,-1.003974686,1,0,1
-0.944201459,1.395588968,1.099202346,0,0,0
2.775428616,-2.110239629,1.828861579,0,1,0
1.606592874,-1.312982679,-0.768550695,1,1,0
1.617974333,0.761131814,-0.04834484,1,1,0
1.539481006,-1.070225865,1.185467882,0,1,0
1.454492749,-0.385258699,1.827891494,0,0,0
0.10429197,-2.877593324,-1.391525001,1,1,0
0.296912455,-2.380683227,-0.016531488,0,1,1
0.161338554,-0.226120056,0.237670562,0,0,1
2.574880908,2.883447598,1.955532728,1,0,1
0.249514518,1.425798321,-0.153474115,1,1,1
-0.872270256,0.384371529,0.355234448,0,1,1
0.327460128,0.522053008,-0.431169603,1,1,1
0.745539504,-0.679732501,-0.346514794,1,1,1
-0.310525839,0.989144131,-0.571668818,0,1,0
0.353300377,-0.003248339,0.604831593,0,1,1
0.068621296,-0.159686096,1.172437577,0,0,0
2.266257448,0.405166471,0.982918865,0,0,1
0.708170837,-0.711033364,-0.421101214,1,1,1
0.021863384,0.973187348,0.475893508,0,0,1
1.813284064,0.52316769,0.236280535,1,1,0
0.513705049,-0.184634434,-1.017860978,1,1,1
1.872930691,-0.328842119,0.848482108,0,0,0
-1.425474307,-1.539851469,-1.297778273,0,0,0
2.245612662,0.21096272,1.865982419,0,1,0
0.883090838,-0.730413004,0.03350983,1,1,1
0.916069519,-1.175954744,0.035140009,1,0,1
1.578521674,-0.065479239,-0.194571653,1,1,0
0.011859243,0.81571643,-0.195118748,0,1,0
-1.066675721,-0.889840454,-0.765603241,0,1,1
-0.258077073,-1.254753539,-1.581470428,1,0,0
0.436364927,-0.167721978,-0.846732222,1,0,0
0.2813981,0.133264329,-0.312747654,1,1,1
0.133498416,1.132630421,0.737288419,0,1,1
0.59284477,1.778238829,1.319443041,0,0,1
1.842595553,-0.830639939,0.457606411,1,1,1
0.013375578,-1.151870451,-1.290410871,1,1,0
-0.235525422,-0.406433102,0.221554971,0,1,0
1.106041315,-0.026892607,-0.811077911,1,1,0
0.612985264,1.85712918,0.005238924,1,1,0
-0.13103687,1.283554281,0.16112849,1,1,1
0.177720313,-2.232273976,-0.481601286,1,1,1
1.26825798,0.908449132,0.369253786,1,1,1
0.132345143,1.925401948,0.496752369,0,0,0
3.159071652,-0.021856808,0.644901018,1,1,1
1.496865881,-1.545780174,1.074121586,0,1,1
0.859155634,0.557140806,-0.109101324,1,1,1
0.928922015,-0.289992135,-0.705391045,1,1,0
-0.497726245,-0.174839961,0.44050035,0,1,0
1.306910961,0.75949553,0.113423005,1,1,0
0.647378054,-0.34041617,-0.284560058,1,1,1
2.343589375,0.780187313,-0.015994383,1,1,1
0.299558007,-0.992345607,0.760107862,0,0,1
1.462680874,-1.761336206,-0.037594377,1,1,0
0.785069104,-0.275211936,0.981364707,0,0,0
0.447201062,-0.093462982,0.456254675,0,1,0
-0.129154172,-0.739383435,-0.287552882,0,0,0
2.450190006,2.443517486,2.580055135,0,1,1
-0.122923089,1.175851336,0.959617454,0,0,0
0.738278846,-0.598633176,-0.31180295,1,1,0
-1.499302029,0.702280352,-1.895741321,1,0,1
0.481092839,-0.036263541,-0.014468282,1,0,1
3.13351798,0.164187266,0.599623308,1,0,1
1.213716959,-0.53892454,0.250205786,1,0,0
1.166974092,-3.135123946,0.841195447,0,1,1
-0.754435258,-2.25403522,-0.913066945,0,0,1
1.10282075,0.404359845,-0.782325316,1,1,1
0.768119035,-1.431811706,1.204725904,0,1,1
-0.63440207,-0.545890606,-2.01599103,1,1,1
2.081476955,1.635339502,0.509551357,1,1,0
-0.358241696,-0.382430691,0.025308518,0,0,0
0.626788837,2.244038312,1.379973788,0,0,0
0.323053672,-0.995202438,0.786952404,0,0,0
1.068741811,1.332930655,1.307397785,1,0,1
2.236412302,1.370459022,-0.284589482,1,1,1
-0.556807188,1.948467195,1.111394434,0,1,1
0.005639152,-3.186227998,-0.934874573,1,0,1
-1.667368115,1.241575393,-1.275521224,1,0,1
1.570932083,1.519956966,0.849055153,1,0,0
0.736713794,0.764327813,0.253689663,0,0,1
0.725975343,0.525633489,-0.59975339,1,1,1
1.869478541,-0.779163151,1.348266379,0,1,0
0.337508186,-0.004264539,-0.1399488,1,1,0
-0.682415079,-1.070725265,-1.513207126,1,1,1
0.272277655,0.307383043,-1.012621366,1,1,0
1.109047512,-0.661516257,-0.668528827,1,1,1
-0.125028478,-0.774983928,0.56294181,0,1,0
0.239841293,-0.743725924,-0.45351073,1,1,1
0.475495223,-0.12279041,-0.121922597,1,1,0
-1.345831247,-0.771887336,-0.647554102,0,0,0
0.677896929,-0.077957232,-0.400301377,1,1,1
-1.06916847,0.848971278,-0.605031735,0,1,0
1.559424548,1.842787552,-0.174575963,1,1,1
2.586141758,0.729223598,0.726474173,1,0,1
-1.066130868,-2.760921452,-1.838538679,1,0,0
1.279406365,2.332045007,0.971461855,1,1,1
1.457065392,0.135033475,1.901745843,0,0,0
-1.112913742,-0.923845085,-1.541785445,0,0,0
1.417751766,1.047029768,0.896831657,0,0,0
2.443557718,0.143507186,0.300476613,1,1,1
2.760471307,1.215481137,1.351833494,1,1,0
1.845053157,-2.37923614,-0.69863007,1,1,0
2.166529519,0.831926833,0.543845582,1,1,1
-0.187723118,-2.10959866,-2.426879133,1,0,1
-0.577099229,0.562037348,0.062137353,1,0,1
-0.423557737,1.575316124,0.784582553,0,0,1
0.085317727,-2.424274533,-0.526196562,0,1,0
2.247158483,0.470423591,0.562793227,1,1,0
0.068914019,2.083518326,-1.155095802,1,1,1
1.517337491,-0.388115273,2.053579861,0,1,1
0.188914387,-1.165075898,0.465735484,0,0,1
-0.051341854,-0.689170008,-1.117602167,1,1,1
1.002804418,-3.096797997,-0.713247223,1,0,0
0.68640656,0.041245921,0.223253332,1,0,1
-0.485808299,-0.033961256,-1.674465782,1,1,0
0.07462813,0.558707932,0.517007266,0,1,1
1.028552892,0.439890112,-0.659156258,1,1,0
-0.056991469,-0.230672356,-0.577510521,1,1,1
0.277034958,-0.688660939,-0.38599271,1,0,1
0.443308417,-0.191012341,-0.926241185,1,1,1
-0.191919748,-0.211226359,-1.606568033,1,1,1
0.471656087,0.762637459,-0.68747544,1,1,1
-0.131011791,-1.475465697,-0.533016256,0,1,1
1.539926046,0.159212907,-0.322797082,1,1,1
-0.240518039,-1.515414686,-1.335398088,1,1,0
1.682644408,1.708166313,0.810483937,1,1,0
1.728030534,2.596330254,2.47925368,0,0,1
0.286237997,-1.836498653,-1.931449672,1,1,1
1.842706027,-2.235199057,-0.42565565,1,1,1
1.223646771,-0.984583911,-0.852937485,1,1,1
-0.171642333,-0.547369514,0.084977535,0,0,0
0.70952995,0.324549797,-0.158707846,1,1,1
-0.572191399,2.251599719,-0.424180016,1,1,0
0.744181874,-0.175285877,0.202642624,1,0,0
0.42357945,0.873021907,-0.861594077,1,1,0
0.635252857,0.112421241,-1.541011259,1,1,1
-0.428929241,3.073196636,0.953487388,0,0,1
0.782548232,-1.536639378,-0.239132999,0,1,1
1.646359216,0.647147916,0.768967527,1,0,1
0.8443899,1.458347295,0.385547841,1,0,0
-0.200569668,-1.443847039,-1.527317689,1,1,0
-0.319192816,-2.165840775,0.204386808,0,1,1
1.231129261,-1.98032103,-0.546645681,1,1,0
0.00450603,-2.126935569,-1.654178761,1,1,0
-0.163698948,1.631433938,0.864508192,0,0,0
-0.680280022,-0.728051721,0.299564444,0,0,1
-0.671375722,-0.117332353,0.125617424,0,0,1
0.480277797,-0.892899311,-0.415622155,1,1,1
1.111005676,0.763524642,0.934933915,1,0,1
-0.069425234,-1.866012602,0.293330797,0,1,1
0.938838167,1.039849748,0.725609422,0,1,1
0.517703247,0.209770215,0.494084565,0,1,1
-0.106363091,-1.699726899,-1.78441023,1,0,1
0.281549361,-1.700013663,-0.352724542,1,0,1
-0.511836238,1.238828624,-0.402400376,0,0,0
-0.383245308,0.185683431,-0.09686931,0,1,0
0.100659806,0.646415034,-0.664581079,1,1,1
-0.161521917,-0.221554007,-0.51659156,1,1,1
0.144595927,0.335005546,-0.63747054,1,1,1
0.956805905,-0.72625246,-0.358851685,1,1,0
2.142157812,0.551512614,0.358533056,1,1,0
0.298481058,2.321644407,1.56690217,0,0,0
0.901400511,-1.603809465,-0.831435934,1,1,1
0.106274955,1.094426451,0.495293082,0,0,0
-1.148363029,-2.156443042,0.055971151,0,1,1
1.713089596,-0.838289472,-0.66527967,1,1,1
-0.199569214,0.262470967,-0.885238349,1,1,0
1.676919032,1.015939373,0.848445615,1,1,0
0.620040251,2.456148062,1.939516588,0,0,1
1.941803944,0.210652821,0.81344347,1,1,0
1.85875582,2.115529346,0.688328941,1,1,0
0.041628595,2.095183371,-0.757935842,1,0,0
0.366295082,2.098442519,0.914564275,1,0,1
2.598105077,-0.47310727,0.128328166,1,1,0
0.748802951,-0.547703912,-1.150101168,1,0,0
1.062994888,0.731530115,1.813650989,0,1,1
1.15611135,0.141781706,0.754895913,1,0,1
1.030167175,3.14654937,1.697461815,0,1,0
0.316436945,1.94404641,0.265699482,0,1,1
1.112830604,0.35733302,-0.269535369,1,1,0
0.820314782,-0.441605788,1.717327344,0,1,1
1.35017432,-1.103082534,1.272057873,0,1,1
1.761298359,2.6245753,1.063714799,1,1,1
0.878583743,0.177999188,-1.002509485,1,1,0
0.617875292,-0.510091717,-0.349315633,1,1,1
0.613047881,-0.50161137,1.143520006,0,0,1
1.730496636,0.689697137,-0.244605166,1,1,1
0.445098763,-0.595990857,-0.400738165,1,1,1
2.505851822,0.067249053,2.158105992,0,1,1
0.298794997,0.820664093,-0.314207026,1,1,0
0.142486503,2.100265198,1.521365263,0,1,1
-0.399269437,-0.075569212,-1.64732923,1,0,1
1.508859083,1.330668564,0.294655427,1,1,1
0.501883532,0.978564431,-0.912616332,1,0,1
-0.129485075,1.962686337,1.667430005,0,0,1
-0.822896044,-1.333093247,-0.396380388,0,1,0
2.358204358,1.96469504,1.02304266,1,1,1
0.541022902,-1.613252334,0.330566569,0,1,0
-0.30305124,-0.029087653,0.698859055,0,0,1
1.794534066,2.917795851,2.531668195,0,0,0
0.38870472,1.545169443,-0.368484921,1,0,0
0.29418787,1.544288097,-0.043797155,1,0,0
0.143399314,0.369061658,-1.174685372,1,1,1
2.063893079,-0.158187072,0.660149415,0,1,1
2.103278314,0.353124446,-1.460633059,1,1,0
0.121622538,0.251149605,0.782871842,0,1,1
-0.143643777,-0.527249131,-1.035125063,1,0,0
0.81037634,-0.408785119,0.460553675,1,0,1
0.47331469,-1.235490779,0.841129061,0,1,1
1.155037993,0.21032639,-0.480413028,1,1,1
0.056163841,-0.313040259,-0.088627971,0,1,0
0.24231443,-0.708633871,0.34832177,0,1,0
-0.092829582,2.478436377,-0.917461645,1,0,0
0.934084398,0.929289008,1.706010964,0,1,1
-0.49080243,-0.579481687,0.577951324,0,1,1
1.724291689,-1.536118054,1.451351088,0,0,1
-0.396248697,1.222072044,-1.04187125,1,1,1
0.727421875,0.661509041,0.210228405,1,1,1
0.196174356,-0.72966856,-0.666469068,1,1,0
-0.285266697,2.071702168,-0.185901888,0,0,0
-0.260499928,1.606900211,0.143364977,0,0,0
1.217023573,-1.522279304,1.106722804,0,1,0
-0.027632585,0.580731799,1.33402289,0,1,1
0.924683293,0.317502047,-0.913054187,1,1,0
2.227886064,2.280596326,0.626149323,1,1,1
1.189136131,-2.726554838,0.106907299,1,1,0
1.312876944,-0.871725222,-1.093760687,1,1,0
-1.192985718,0.339975765,-0.206536823,0,1,0
0.755667888,2.372554959,1.89422671,0,1,0
1.852413375,-3.257934496,0.057239522,1,1,0
0.955169808,1.357204018,-1.00751136,1,1,0
0.908811813,1.847882214,-0.382263014,1,1,1
2.8005604,0.327649184,2.509982602,0,1,1
1.003669701,-1.624581189,-0.36277201,0,1,0
0.271403237,-1.117026111,0.84166275,0,0,0
0.20786022,-0.689606665,0.470298801,0,1,1
-0.776658922,0.297877017,0.082710097,0,0,1
0.990264391,0.332102177,-0.473818042,1,1,1
1.96090817,-2.321435844,-0.115668578,0,0,0
-0.116597071,-1.171097734,-2.356684148,1,1,1
2.836560388,2.131633724,1.419537978,1,1,1
1.173832908,0.61861927,-0.469884097,1,0,0
1.760470717,2.52337431,1.135568671,1,0,1
0.050253424,-2.446131569,-0.736946218,1,1,0
0.218423696,0.574406548,0.345108675,1,1,1
-1.366404708,0.732586756,-0.156871258,0,0,0
-0.020978594,-2.89299478,-0.442109486,0,1,1
-0.674557369,0.517146,-1.37539901,1,1,0
3.075936512,0.738385641,1.680785987,0,1,0
-1.783456306,1.305054592,-1.017570604,0,1,0
0.406385056,0.138796563,0.632861205,0,1,0
-0.116531186,0.767163514,0.866136625,0,0,0
0.774152004,1.252163569,1.417807669,0,1,0
-0.51350065,-0.334748777,0.31289782,0,1,0
-1.21870356,1.01836374,-1.651733279,1,1,1
1.715575112,-1.809092264,-0.124421617,1,1,0
0.753097877,-2.193431743,0.010654494,0,1,0
0.20290273,-2.091677152,-1.5497759,1,1,1
0.228683385,-0.28241245,1.557122302,0,0,0
-0.018259813,0.897744837,0.775837161,0,1,0
2.441985363,-2.400688705,-0.169875602,1,1,1
0.321456996,-0.22824412,-1.267291543,1,1,1
-0.652444558,0.169881867,0.10479559,0,1,1
0.536669982,-0.082001339,-0.454505381,1,1,0
1.101049861,-0.106111678,-0.627516076,1,1,1
-1.381089581,2.027209784,0.611281684,0,0,0
1.124653563,-0.698506947,-0.019073488,1,1,0
-0.661120754,-0.087501994,-1.186517681,1,1,1
-0.973415088,-0.078000353,-0.823539002,1,0,1
1.777939979,0.14919575,-0.055647733,1,1,1
-0.305331737,1.244995934,-0.20513392,1,1,1
1.573785089,-0.177411247,-1.688734289,1,1,1
0.044064272,-0.064441024,-1.233088737,1,1,0
-0.567361765,0.545356741,-0.905623665,1,0,0
0.67212433,0.160676252,0.265510416,1,1,1
1.221982537,-3.037460879,-0.684390244,1,1,1
1.030726794,2.01072718,0.380163638,1,1,0
-1.213207118,0.079947536,-0.553714994,0,0,1
0.699719095,1.65177419,-0.401244031,1,1,1
0.753817576,1.842733132,2.088339468,0,0,0
0.451854388,-1.664903012,-1.501221363,1,1,0
-0.50550267,0.081208582,-0.808026146,1,1,0
0.171512128,2.484358518,0.079211437,1,1,0
0.995518581,-1.231038074,1.192580124,0,1,0
1.477603922,1.931854629,0.675338974,1,0,1
1.365720645,-2.603483892,1.443740544,0,1,0
0.537446058,1.512941307,1.210560687,0,1,0
0.739657391,-2.224659039,-0.014817368,0,1,0
0.559886352,1.064306311,-0.859429268,1,0,0
0.114982509,1.36081149,-0.690544108,1,1,1
0.966727173,-2.250793128,0.377049264,0,1,0
1.511207767,0.746474085,0.254677002,1,1,1
-0.262620002,0.285112,0.747424745,0,1,0
-0.421899021,0.30368895,-0.066711745,0,0,0
0.217550745,1.212414234,0.76591339,0,0,1
1.417993359,0.76809464,0.619908625,1,1,1
-0.656569829,3.018795751,-0.738703268,1,1,0
0.184653852,0.878126354,0.720775695,0,1,0
1.115146072,0.072628255,0.871494784,0,1,0
2.033154806,-0.279471044,0.457850332,1,1,0
-0.527662864,0.927425738,-0.035755342,0,1,1
0.936481249,1.121615262,-0.047779112,1,1,1
0.951152774,1.5239446,1.29668963,0,0,1
1.843921262,-0.89918436,0.388929629,1,1,1
0.035324583,-1.094916375,0.01609521,0,1,0
-0.780754211,0.458328459,-0.455548829,0,1,0
0.157390738,-1.265653983,0.398551419,0,1,1
0.065806341,-1.096086982,0.697887973,0,1,0
1.890771788,-0.309631494,-0.358538427,1,1,1
0.749337085,1.3062764,1.299938177,0,1,0
1.031083252,-1.240778698,-0.431504988,1,1,1
1.822695462,-2.786627429,0.728213947,1,1,0
1.859023065,-1.482895728,-0.749434487,1,0,0
-0.478291386,-1.540324869,-0.464264923,0,1,0
2.051267422,-1.014447882,-0.72741502,1,1,0
1.586516388,1.025430634,0.181921152,1,0,1
1.155329348,1.882859101,-0.390883181,1,1,1
1.564778401,-2.825650459,-0.629611422,1,1,1
1.641021589,0.625760942,-0.429062512,1,1,1
1.907816281,-0.717712569,-0.203307325,1,1,1
1.305788109,0.136867786,0.191525908,1,1,1
-0.214522638,0.318452831,1.510351439,0,1,0
1.7716506,-1.02007477,0.00571796,1,1,1
0.71418064,1.826688483,-0.32360835,1,1,1
-0.144584414,0.26230096,-0.066816878,0,0,0
0.683974441,1.282210781,-0.041293145,1,1,0
1.481020564,-1.332008707,-0.069049953,1,1,0
-0.349269663,1.500237431,0.174668119,1,0,1
0.090957136,0.912813964,1.653689156,0,1,0
0.03125422,0.452543614,0.689953574,0,1,0
-0.797322746,-0.588934408,-0.576887013,0,1,0
-0.455061928,-0.301974695,0.656989833,0,1,0
2.035491027,-1.079052242,0.45559516,1,1,0
0.479212805,-1.742953581,1.294865892,0,0,1
1.593088909,0.277132187,0.290132897,1,1,1
2.147382433,0.94044247,0.749951533,1,0,0
0.615223583,-0.329226194,-0.366284496,1,1,1
1.621387476,0.713105275,0.353194,1,1,1
0.057512327,-1.106119659,-1.522205092,1,1,0
-0.072601662,-0.275692452,-1.074092513,1,1,1
0.724237137,1.073935049,0.025420864,0,1,0
0.03401386,-0.055229461,-1.298336165,1,1,0
0.12542135,0.660134557,-1.210365514,1,1,0
-0.267786277,1.957702435,0.811501751,0,0,0
0.366794571,1.22578872,0.270083062,0,0,0
2.224954931,1.63814799,0.287898611,1,0,0
1.687873304,0.20666366,-0.418530337,1,1,1
1.437258034,0.091917265,-0.266257339,1,0,0
1.496730925,0.924437837,1.266174181,0,1,1
0.283682302,-0.045410106,-0.043642063,1,1,0
0.735204769,-1.887203554,-0.931611305,1,1,1
0.481138263,-3.642527768,-1.556843672,1,1,0
0.57563598,0.100957699,0.225274586,1,0,1
-0.539210352,-0.477272974,0.835823689,0,1,1
2.613148089,-0.335923164,1.905995927,0,1,1
1.139997006,0.980342839,0.67165699,0,1,0
0.505270266,-1.165035062,0.762948274,0,1,0
1.282317677,-0.967431639,-0.102273834,1,0,1
2.680982151,-0.796479981,2.518945758,0,0,1
-0.662955237,-0.148131456,0.366714104,0,1,1
1.2058092,-1.288369912,-0.956134443,1,0,0
0.853119509,0.499411445,0.047122931,1,1,0
1.863854817,-0.333651475,1.641323261,0,1,1
0.875683731,-0.587139305,0.14500686,1,1,0
2.550074251,-1.8528494,1.263159777,1,0,0
0.78603169,1.14708517,1.339040585,0,1,0
2.295011272,-0.221169601,0.487889219,1,1,1
1.284575745,0.544466071,1.648527402,0,1,0
0.360463598,-1.969022463,-0.824820638,0,1,1
0.216278503,-2.149090445,-1.642181074,1,1,1
3.038201167,0.275791286,0.692080674,1,1,1
-0.024944503,1.452318219,-0.281957237,1,1,0
