Outcome,W1,W2,Treatment,IV1,IV2
2.611877196,1.270396058,-1.381373852,1,1,0
-0.901494356,-0.724837853,2.581608454,1,1,0
0.527616485,1.412216305,-1.261575605,0,1,0
0.20276361,0.044179391,0.947011216,1,1,1
0.641335767,1.034868079,-0.131830443,1,1,1
1.582827999,-0.583193613,-0.321352339,1,0,1
-0.115922172,0.585373708,0.11802973,0,1,0
0.327554003,0.786197716,-0.261395364,0,1,1
0.765325674,-0.740079921,0.403461223,1,1,1
1.851046961,-1.286069576,-0.028164718,1,0,0
1.620948533,0.452319563,-0.314817312,1,1,1
1.375264762,-0.651147362,0.275875305,1,1,1
1.503974186,0.105277732,-1.4021799,1,0,0
0.137542875,1.001655233,1.048715633,0,1,1
0.24959832,-1.072830793,0.95616345,1,1,1
0.81047794,1.677115204,-0.096603071,0,1,1
3.080499007,0.329892439,-2.270741792,1,1,1
0.030889332,-0.520861943,-0.267765396,0,1,0
1.081376006,-0.958183436,-1.00753807,1,0,0
1.391492432,-0.025165114,-0.748809751,1,0,0
-0.050686816,-0.278648586,1.597220366,1,1,0
-1.649896379,0.213493294,1.149943221,0,0,0
0.522275849,2.036521763,0.117914775,0,1,1
-1.069195035,1.364908705,1.823604094,0,0,0
0.222311348,-1.442094106,0.627738935,1,0,0
1.940652263,0.043815546,-0.924619368,1,1,1
-0.00984944,-1.291345144,0.075435453,1,0,1
-1.300633205,0.300565391,0.396124455,0,0,1
-0.491195419,3.410870409,0.732612289,0,0,1
-0.966400972,-0.277616389,-0.530977911,0,1,0
-1.125406739,1.681659471,1.75713141,0,1,1
0.139028195,1.637755618,-0.390754372,0,1,1
-0.441861872,-0.030792611,1.501277302,1,0,1
0.949784151,-0.219419509,-0.43622104,1,1,0
0.086168941,-0.053055994,1.657414159,1,1,0
0.891368635,0.333988779,1.024691532,1,0,1
1.334684172,0.879819764,-0.473716904,1,0,1
-0.092495791,3.633188579,-0.220956542,0,0,1
0.385427752,1.584753242,0.439855186,0,1,1
-1.506371316,-0.126807692,0.399191487,0,1,0
-1.244845099,-2.26486723,1.65791105,1,1,0
-0.264687047,-1.128045497,0.09418208,1,1,0
1.27741896,0.312637231,-0.405044328,1,1,1
0.562154076,-1.498049376,-0.220218996,1,0,0
1.07123892,-1.027243325,0.304515311,1,1,0
1.294634662,-0.793424982,-0.271700655,1,0,1
0.381478668,1.028127015,-0.324606009,0,1,0
0.016780898,2.611322273,0.292815424,0,0,0
-0.599982454,-0.837312489,1.511118462,1,1,0
1.213826922,0.593409914,0.277636853,1,1,1
0.830212435,4.454672348,0.551924455,0,1,1
1.94366499,0.277432736,-0.550206763,1,1,0
2.150981655,1.738253238,-0.421137029,1,1,1
-1.346974406,1.061086077,0.675801213,0,1,0
0.450860267,-0.775970249,-1.070551687,1,1,1
0.232747985,0.462359044,0.11105567,0,0,0
-0.677102201,0.99692937,1.028840886,0,0,1
2.08447613,1.89002807,-2.095256795,0,0,0
1.261555529,-1.007330477,0.283968818,1,1,1
-0.438522862,-1.417134667,2.004196082,1,0,1
1.762614391,0.766213773,-0.250590372,1,1,1
0.40730397,1.574613752,-0.803491562,0,0,0
1.786376435,3.6812356,-1.009458736,0,1,0
-0.838196172,-1.011793169,0.157181179,1,1,0
2.038067501,-0.084923154,-1.157819241,1,1,0
0.58182457,-0.791752044,-0.159919691,1,1,0
0.261601339,1.828542742,-0.860665855,0,0,1
1.625406591,-0.066238354,-0.707532443,1,1,0
2.44582456,-0.264022665,-1.37147588,1,1,1
2.182005687,0.065311375,-0.839445393,1,1,0
0.779854849,-1.907730891,1.082413946,1,1,1
3.198993946,0.337670409,-2.44834783,1,0,1
0.973258632,-1.652030897,0.952436696,1,0,1
-0.959652966,-1.581754011,2.019802685,1,1,0
1.778978148,1.344446584,-1.740067784,0,0,1
-1.796728029,-0.133762887,2.267627513,0,1,1
-0.394967676,0.150981545,1.54692719,0,1,0
-2.217164703,-0.169702893,0.941564423,0,0,1
-1.784837381,-0.259444514,2.043977243,0,1,0
0.50595488,1.480959649,-0.839219911,0,1,0
1.233540147,-0.03296786,0.405184074,1,1,0
0.201156324,0.545386059,-0.713595547,0,0,1
-0.320007064,2.380105755,0.834330034,0,1,0
-2.234085724,-0.713135927,1.507893071,0,0,0
2.497359515,1.483731819,-3.201870297,0,1,0
2.374981824,0.395963957,0.075540596,1,1,0
0.426996025,-0.59832703,2.11367312,1,1,1
1.006564191,-0.815140403,0.853453573,1,1,0
2.494570478,0.131231465,-1.854256913,1,0,1
0.443631582,-0.0479698,0.110382287,1,0,1
0.615845919,-2.385760625,-0.112333696,1,1,1
-0.460032375,-1.07419637,0.626816264,1,0,0
0.038034235,3.121080753,0.001193913,0,0,0
1.93558813,1.867193623,-0.767549519,0,0,0
0.848733116,-2.261652099,-0.409991961,1,1,1
2.061799873,-0.49817605,-1.553792304,1,1,1
0.222394042,2.763786365,-1.28984839,0,0,0
0.068313834,-1.161356449,-0.093257289,1,1,1
1.064123091,0.118272161,-0.83341591,1,1,0
0.379070956,-2.160757825,1.20459171,1,1,0
0.396849577,-1.469182712,0.110730454,1,1,0
0.522187043,-0.579349867,0.352823733,1,1,1
0.807693236,1.800611901,-0.688553942,0,1,0
1.240497807,-0.999342631,-1.211860093,1,0,0
0.808052142,-1.997064046,0.424070387,1,1,1
-0.156696431,-0.677425944,0.347897582,1,1,0
-0.363790861,-3.571315075,0.76083706,1,1,0
-1.275950826,0.665279659,0.795644557,0,1,1
0.576084238,-1.675179914,0.584298674,1,1,1
0.788840884,-0.594486639,0.223930931,1,1,0
-1.862786453,-1.184369195,2.311415254,1,0,0
0.29438233,-0.158957679,-1.19324206,0,0,0
1.513498226,-0.416187221,-1.144706102,1,1,0
1.528929753,0.81127913,-0.024327301,1,1,0
1.551642596,-0.471140247,0.039664859,1,1,1
0.928020901,-1.65911142,0.541417591,1,1,1
-0.176852756,0.548925722,0.150197574,0,1,1
0.796714768,2.501825685,0.301589155,0,1,1
-0.397246019,-0.07430355,0.874479754,0,0,1
0.311526355,-0.866515591,0.869576549,1,0,1
-0.172043068,0.830907104,0.122024241,0,0,0
1.143646342,1.024277731,-0.485051621,0,1,0
0.47680885,0.71016074,-0.773277872,0,1,1
1.052294028,1.701399643,-1.599121954,0,1,1
0.79343414,-1.25742505,-0.205597254,1,1,0
-0.638945403,-1.476798869,2.017934506,1,1,0
2.244150763,0.034085933,0.449727035,1,1,1
1.078376679,0.681354366,0.035778176,0,1,1
0.142316151,1.784718544,0.417968542,0,1,1
0.828913239,1.742090901,-1.374644252,0,1,1
0.292615978,-0.918188581,-0.624157531,1,1,0
0.445719219,-0.671847506,1.346972398,1,1,1
-0.017055579,-2.535449828,1.544207008,1,1,0
-0.754762564,0.261133411,0.801464587,0,1,0
-1.441528554,1.669875398,0.034498164,0,1,1
1.35932072,1.33042128,-1.939872201,0,1,0
2.083950418,0.539279942,0.136419674,1,1,1
0.184357348,-1.731088912,-0.49509693,1,1,0
0.374101506,0.115632615,0.99923409,1,0,1
3.128393939,0.033306893,-0.95316594,1,1,1
2.222644968,0.756136949,-1.581891967,1,1,1
0.734791178,1.81944352,-0.827200201,0,1,1
0.041977998,0.63927097,-1.204821809,0,1,1
1.202004023,-2.516858125,0.560709738,1,1,1
0.476753568,0.65429821,0.059781716,0,1,1
-0.516657875,0.686447321,-0.227633684,0,1,0
-0.726939245,1.742739232,0.777039556,0,0,0
1.875732273,0.588089897,0.134492494,1,1,1
0.018614343,0.014152186,-1.076692551,0,0,1
1.118971052,-1.540397717,1.03506537,1,1,1
2.09988458,-0.460322209,-1.039131035,1,1,0
1.060868395,-1.607192581,-0.593131208,1,1,1
1.486233047,0.270161288,-0.929858296,0,0,1
0.581385841,-0.287866381,0.145441412,1,1,0
-0.403801331,2.618081286,0.469971645,0,0,1
1.12948984,-0.520499355,-0.831592573,1,0,0
-0.016984804,0.762682388,0.388329583,0,1,0
2.022432147,1.489768537,-0.871269694,1,0,1
1.330890499,-1.150473698,0.048546299,1,1,0
0.668494824,1.890563574,0.098634058,0,0,0
-0.977968179,-0.339905616,1.626819399,1,1,1
-0.347133296,1.34411064,0.234907304,0,1,0
1.002472514,-0.308930336,0.383331912,1,1,0
-0.376092384,0.747346878,0.517987336,0,1,0
1.043922406,-1.325583668,-1.563013714,1,0,1
-0.362481098,0.567654777,-0.477553475,0,1,0
0.567814416,-0.512461148,-0.409461322,1,1,1
2.036372762,-1.629049104,0.063347225,1,1,1
2.283008514,-0.063022374,-1.303112968,1,1,0
0.264189872,0.136650864,-1.281640229,0,0,1
0.710089471,0.867621854,-0.127219437,0,1,0
1.81102577,0.272652788,-0.948143458,1,1,1
0.545407372,0.124791894,0.640855516,1,1,0
1.395789561,-0.903543992,-0.490940036,1,1,1
1.921636323,2.514425763,-1.142180986,0,1,1
1.027190121,-1.575472701,-0.300275132,1,1,0
0.281668548,1.078624437,0.262969257,0,1,0
0.533651117,-1.051566034,0.388364354,1,0,1
0.950682478,-0.265499229,0.546436009,1,1,1
-0.039337702,-0.148347073,0.714674418,1,1,0
1.068279092,0.443315156,0.00642902,1,0,1
3.262685144,0.168363531,-2.267257846,1,1,0
-0.802075739,0.088104932,1.063374113,0,0,0
-0.377294235,0.235496993,0.863214075,0,1,1
1.28778679,1.189908456,-0.105022385,1,1,1
-0.195899284,0.87922167,0.359050295,0,1,1
0.413979918,-0.334479194,-0.101097941,0,0,0
0.037634253,-0.936941033,0.900203033,1,1,1
0.443635702,-0.577867143,-0.591221211,1,1,1
0.968180086,-1.525262271,-0.344728651,1,0,0
1.390968456,0.869431048,-0.60000832,1,0,0
0.201007336,-2.765545118,0.293019251,1,1,1
0.473493151,-0.544110732,1.459119396,1,1,0
2.472033121,0.362094198,-0.922934988,1,1,1
1.969839118,-0.663323142,0.02688406,1,1,1
-1.024839116,-0.845154276,1.953590709,1,1,0
0.886471957,0.816595551,0.498339075,0,1,0
2.7214666,0.167177026,-1.144316676,1,1,0
0.361021269,-0.371702664,0.458414909,1,0,0
1.477481254,-0.361176964,-0.77054795,1,1,0
-0.237349647,-0.191144706,0.683999835,1,0,0
1.48420972,0.218375965,0.094443003,1,1,1
1.919104408,0.44554891,-0.591552994,1,1,0
1.321886201,0.392456817,-1.319633222,0,0,1
0.624187654,-0.742405192,0.410173482,1,1,1
2.553244826,-1.045398775,0.143623711,1,1,1
1.206288934,0.795527161,-1.176091943,0,1,0
0.813080753,-1.152247119,0.444554183,1,0,1
-0.92687292,-2.566682787,2.260578783,1,0,0
0.071163554,1.112652933,0.393564282,0,1,0
1.615599732,2.256041594,-0.392880842,0,0,1
1.698725449,1.352892299,-1.231174656,0,0,0
-0.213303589,2.151061692,-0.131274764,0,0,0
1.456069617,-1.894518623,0.095859799,1,1,0
-1.81392192,0.331743238,1.896546349,0,0,1
-1.404262079,1.381004208,0.21663794,0,0,0
0.891898771,3.05621085,-0.578738454,0,1,1
-0.134241193,-2.813282411,1.150482224,1,1,1
0.525316008,1.546950873,-1.09885748,0,1,1
1.287644163,3.137910084,-1.564640734,0,1,1
1.853651201,-1.06947655,-0.236547273,1,1,0
-0.024663089,-0.732740882,1.465222524,1,1,1
0.118082902,-0.144748981,-1.440292915,0,0,0
1.324810477,-0.721621339,-0.228619301,1,1,0
-1.47289399,0.086539101,0.787440481,0,1,0
1.762343568,-1.457557324,-0.028158078,1,1,1
0.392357,-2.447853243,0.51569686,1,1,0
-0.043815328,0.360206056,-0.08830976,0,1,0
1.71163612,-0.55017759,-0.082919568,1,1,1
1.501561233,2.321530272,-0.772182262,0,0,0
1.918689144,-1.993885638,-0.181243369,1,1,0
0.222805003,2.478858566,1.507625817,0,1,0
-1.09781498,-1.28286714,0.805483905,0,1,0
1.343268422,0.393860235,-1.34847836,1,0,1
1.090553463,1.370162737,-1.510970463,0,0,0
0.608076712,0.766955041,-0.929196539,1,1,0
-0.657982437,3.285403321,1.123522972,0,0,0
1.405174644,0.165037074,-0.187885966,1,1,1
0.345329965,-0.942153855,1.684189575,1,1,1
0.592923899,0.827218611,-0.62109897,0,1,0
0.882012746,-1.096187716,0.589728016,1,1,1
0.079746571,-0.595762735,1.325757954,1,0,1
0.264987695,2.243546548,0.246869314,0,0,1
1.871092715,0.511641053,-1.119169979,1,0,0
1.960520301,-2.440436195,-0.147000371,1,1,0
1.827191254,-0.179866013,-1.236725694,1,1,1
0.252664514,-0.340395409,1.085098899,1,1,0
0.635408006,-0.473898886,-0.089755846,1,1,0
0.071153823,2.262144004,-0.118552066,0,0,1
0.636134324,-1.848473814,-0.382559913,1,1,0
-0.292323351,2.310152627,0.831389095,0,0,1
0.416317181,-1.249263191,-0.080446694,1,1,0
-0.640156429,0.642740851,-0.338794632,0,0,1
1.395736464,1.828885127,-0.214675155,0,1,0
2.525842725,0.129434946,-0.609777524,1,1,1
3.03497019,-0.338610843,-1.084442838,1,1,0
1.506760361,-0.695241288,-0.21714095,1,1,0
2.144191073,0.931494501,-0.971210159,1,1,1
1.385635617,1.845556532,-0.734763781,0,1,1
0.531297729,-1.98895849,0.482613121,1,1,1
-0.011889795,0.536390713,-0.223581302,0,0,0
-1.683488255,-1.724337051,1.894260949,1,0,0
-0.520839906,2.662337263,-1.18744532,0,0,1
0.667164494,0.50052973,-0.886988059,0,1,1
1.634520297,-1.585123693,-0.588120486,1,1,1
0.381809308,1.815133023,-0.581304341,0,1,1
3.081151807,0.936159746,-1.689075025,1,1,0
2.167051308,-1.403846759,-1.265757456,1,1,0
0.990017815,2.840023516,-0.495847868,0,0,0
0.819484057,1.336839719,-0.869681303,0,0,1
0.384049815,-0.262649471,1.198957795,1,0,0
0.920236812,-0.554567907,-0.594748215,1,1,0
3.081604971,0.217670845,-1.248862242,1,1,1
-0.339720954,-1.815775546,0.867650599,1,1,1
0.969869718,1.598915305,0.141382728,0,1,1
1.819962359,-0.237001316,0.054448635,1,1,1
0.439252266,1.952943333,-0.363541821,0,0,0
0.047883117,-0.093148438,-0.164597695,0,1,0
-0.655865158,-0.490523622,0.132244072,1,0,1
0.602529283,-0.274872455,-0.848459401,1,0,1
-0.2834359,-1.541956324,1.450817361,1,1,1
-0.6236226,0.593807336,-0.364380311,0,1,0
2.478371505,-0.442240273,-1.326349318,1,1,0
1.306871428,-2.02852888,-1.430095637,1,1,1
-0.184252046,-1.604280846,1.48655357,1,1,0
-0.519420791,0.09456056,0.126232955,0,0,1
1.958924364,-0.421677994,-0.889807868,1,1,1
1.459684235,0.47992427,-0.79776429,1,1,0
-0.354099305,3.077772542,0.235241358,0,0,0
1.790009822,-0.211317149,-0.847148186,1,1,0
0.29932277,0.49714955,-0.369057318,0,1,0
1.650683626,0.511913274,0.208869571,1,0,0
1.671030798,1.867407806,-0.587547459,0,0,0
1.593952964,-1.46800532,-0.425588092,1,0,1
1.281355787,0.510663769,-1.011480912,1,1,1
-1.528003661,0.169585182,1.62514929,0,0,0
-0.073825691,0.051096989,0.265280904,0,0,0
-0.193787148,1.171517875,0.207636393,0,1,1
1.511447989,0.043750173,-0.8120343,1,0,0
-0.291287461,0.658488648,-0.90424313,0,0,0
0.933984315,-0.845454982,1.09280654,1,0,0
-0.046167442,0.898851279,0.746122531,0,1,0
0.600340952,0.928961776,-0.491897107,1,1,0
3.369291771,-0.736940433,-1.874557467,1,0,1
1.400698797,0.68087243,-0.580558983,1,1,0
1.217936279,0.666813919,-1.91227784,0,0,1
1.091043983,0.231176957,0.513038558,1,1,1
0.338185883,-1.926770142,0.629264487,1,1,1
1.630996696,-0.699234426,-0.34432351,1,1,0
-0.914115743,3.062877009,0.125536208,0,1,0
0.431638027,-0.123246206,-0.820188865,1,1,1
-0.103233038,1.672769396,0.346853233,0,0,1
0.329894024,-0.911822287,0.770856171,1,1,1
-0.229671322,1.023094315,0.374756189,0,1,0
2.202486688,-0.912509614,-0.506067898,1,1,0
0.056195989,-1.723912019,1.264345375,1,1,0
0.022685497,0.351182509,0.985135507,0,0,1
1.810629733,-1.769023307,-1.645980882,1,1,0
1.80611834,-0.983146575,-1.692578183,1,1,0
0.865672047,2.545225058,0.301430611,0,1,1
-0.110965433,-0.426213778,0.372931387,1,1,0
1.402582704,1.211413829,-0.937220037,1,1,0
-0.472042315,-3.440464073,0.962104137,1,1,0
0.043773819,1.120297985,-0.59345959,0,1,0
1.495105871,0.260604646,-0.20857843,1,0,0
0.853898964,2.015753413,-0.590977288,0,1,1
1.494764001,0.019248855,-0.665813574,1,1,1
0.068771491,-0.115432674,-0.002810257,0,0,0
1.692809134,-1.115443843,-0.476430569,1,1,0
0.486959739,-2.0741301,0.094225324,1,1,0
1.256935635,2.602569427,-1.839598013,0,1,0
-0.660795183,-1.915211462,0.409632302,1,1,1
2.28116856,1.506755617,-0.699038387,1,0,1
-0.583133411,-2.364328569,1.758975067,1,1,0
2.92382079,1.724715125,-0.460348601,1,1,1
1.20734683,-0.186604328,-1.179117776,0,0,0
-0.106556413,0.591018545,-0.211580739,0,0,0
1.758120608,1.900809228,-0.790434563,0,1,1
1.516176024,-0.209335831,-0.156552007,1,0,1
2.092500737,1.678058232,-2.455674883,0,0,0
-0.495858,-1.010983308,0.968271854,1,0,0
2.314355416,0.193346622,-0.501571277,1,1,0
1.454490132,0.872679885,-1.065875864,1,1,1
-0.71173053,0.474462457,0.949665271,0,1,0
1.763446823,1.042376667,-1.689862573,0,1,0
0.767626331,1.5382567,-0.894323993,0,1,1
1.152815213,-1.612170416,0.101508636,1,0,0
2.734631694,-0.506323146,-0.101246954,1,1,1
-0.904698185,0.721148381,1.200273878,0,0,0
0.890298642,0.360977025,0.183706911,1,1,0
0.616470163,0.977629737,1.253546905,1,1,1
0.502605361,-0.543401595,0.634533267,1,1,1
2.927581096,-1.073830374,-0.828244104,1,1,0
-0.26980439,0.145568129,0.050341548,1,1,1
1.171703524,2.132593524,-0.94165016,0,0,1
1.297121263,-1.112694406,0.767910686,1,1,1
0.832456239,2.187533545,-1.451968585,0,0,0
-0.296929203,0.027568114,1.256433469,0,1,1
0.933618712,-0.405479022,-0.156155862,1,0,1
0.861772833,-3.371799323,1.646597497,1,1,0
-0.17973285,0.369713101,1.08167416,0,0,0
0.450778894,-1.877289453,0.777560315,1,1,1
-0.423472312,-2.461726015,0.841541584,1,1,0
0.089660768,-1.940339956,0.319325693,1,1,0
1.598413582,2.211975197,-0.255113328,0,1,1
1.227826042,-1.504386755,-1.244105426,1,1,0
-0.097855358,-1.117421347,0.635930123,1,0,1
0.917179488,0.745775151,-1.181449902,0,0,0
1.675892308,0.703501141,-0.959434551,1,1,1
-0.598763922,0.30403237,1.144218235,0,1,0
-0.541452849,-1.693694674,2.005517986,1,1,1
1.995272871,0.058449551,-1.100677659,1,1,1
2.041165599,-0.335204505,-1.154984155,1,0,1
-1.303229483,-0.254829132,1.138391772,0,0,0
1.742324112,-0.661161528,-0.92158239,1,1,1
-0.345649363,-1.183173151,0.221180332,1,1,1
0.596083536,-0.687621663,0.976306971,1,1,1
0.753807111,1.044608589,0.898055564,1,1,1
1.381950504,0.938684735,-0.180235717,1,1,0
1.616862672,0.807638082,-0.592040028,1,1,1
0.007510397,0.083066139,0.300900817,1,1,1
0.066799509,-0.86923125,0.501428245,1,1,0
-0.385920989,1.012303927,0.825772463,0,0,0
-0.007344978,-0.745657126,1.257652855,1,1,0
0.72401304,-0.085323573,-0.715574345,1,0,1
1.479074385,1.041507336,-0.090219654,1,1,1
1.889895321,0.259772694,0.096137229,1,1,0
0.413235287,-1.198657567,-0.283423519,1,1,0
-0.244870325,0.078584753,0.089204879,0,0,0
1.136129583,0.250607227,0.484564847,1,1,1
-0.312951298,-2.824857272,1.497365496,1,1,1
1.112931144,0.021526372,-0.050085239,1,1,0
3.062195973,-0.357353903,-2.495319321,1,1,0
0.043475738,-0.780522807,0.040089052,0,0,0
-0.813831193,0.95585187,-0.022967398,0,1,0
1.021731541,-0.792641826,1.154878766,1,1,0
2.192312125,-1.337331091,-1.540623882,1,1,1
-0.534100469,0.554070786,-0.554360527,0,0,0
0.256384932,-1.277650512,0.167322453,1,1,1
0.095265494,-2.541610307,-0.150233688,1,1,1
-1.445641747,0.965558024,0.059959737,0,1,1
-0.900498016,-1.160940492,0.392411731,1,1,0
1.79611019,0.086142835,-1.017260745,1,1,0
0.760452858,0.761586559,-0.16416408,0,0,0
0.454987039,0.250937893,-0.786017593,0,0,1
1.841109909,1.30004861,-1.325258987,0,0,1
-0.493166709,0.249400707,0.652707145,1,1,1
-0.590036512,0.128380726,0.291176755,0,1,0
0.963270716,0.067297527,-0.282051057,1,1,1
-0.626661761,-0.458710073,2.17575321,1,1,0
0.773974064,1.559018562,-2.209937384,0,0,1
0.017900698,-0.152724226,0.906757575,1,0,1
3.348239927,1.490551227,-2.149546558,0,1,1
0.063458052,-0.30549008,0.596769299,1,1,0
3.34678455,-0.075990119,-0.700145408,1,1,1
0.527937586,-2.03236529,-0.653891426,1,1,0
2.828537601,0.038150893,-2.593590045,1,0,0
1.463273137,-0.783523547,-0.617474841,1,1,0
0.453930908,-0.63743534,0.275823521,0,1,0
0.118664494,-0.439125734,0.150133337,1,0,1
0.267533448,0.953547756,-0.333338816,0,1,0
1.151467953,2.465033018,-0.122176215,0,1,1
0.127191726,0.603382875,0.67274152,0,1,1
-2.505313128,0.112886216,0.644741618,0,1,1
0.311723312,-1.827481599,-0.172605793,1,0,0
0.673799266,0.142420547,-0.503178775,0,1,0
1.052424796,2.21048551,-0.281075614,0,1,0
0.168756108,2.684969777,-0.00576315,0,1,1
1.603225359,-0.90590784,-0.120651393,1,1,0
-0.117108853,-2.189391946,0.743268959,1,1,1
-0.876940123,0.823834175,0.943651101,0,1,0
-0.463687035,-1.079229496,0.600992428,1,1,0
-0.796756249,-2.98273953,1.414273911,1,0,1
0.597278764,0.455214583,0.822826738,1,0,0
1.966445589,1.159583636,-0.935576855,0,1,1
1.380323422,-0.611241551,-0.790344641,1,1,1
1.144102929,-0.85389771,0.839573969,1,1,0
3.278557393,0.778358902,-1.563121459,1,1,1
0.835678653,-1.267707368,0.854432225,1,0,1
1.827761344,-0.473628805,-0.362058357,1,1,1
-0.077447826,1.881039687,0.215907612,0,0,0
0.377482922,-2.247412569,1.620581242,1,1,0
2.483424579,1.073072193,-1.85362927,1,1,0
1.700186979,1.374070759,0.032259486,1,1,1
-1.029485328,0.23292715,1.005053275,0,0,1
-0.979476224,0.468017114,0.053301017,0,0,0
-0.526904882,-1.117987798,0.933836578,1,0,0
1.256374418,-0.050798173,0.454134463,1,0,0
1.764781836,1.723034422,-0.802529833,0,1,1
0.110845111,-0.167760371,0.809669022,1,0,1
0.191766994,1.545158712,0.75661848,0,1,0
-1.737105384,1.360315639,1.867596306,0,0,0
0.930668994,1.413159552,0.367268748,0,0,0
-1.207290555,1.764989895,1.791353505,0,0,1
1.206913397,-0.241629612,-0.065273974,1,1,0
1.168850784,-0.822176366,-0.812448045,1,1,1
0.14210504,0.874617127,-0.759253275,0,1,1
-0.847762424,-1.325356412,1.719193473,1,1,1
1.77462591,-0.08316408,0.277165918,1,1,0
-2.070532577,0.860983438,2.080363993,0,0,1
1.954818999,-0.216197343,-0.285366248,1,1,1
0.745521822,1.963854974,-0.183767259,0,0,0
2.435058292,0.698032777,0.092028246,1,1,1
-0.709727397,1.250124242,-1.195883532,0,1,1
1.917737643,-0.843186791,-1.093557327,1,1,1
0.66236265,-1.218787332,0.351053852,1,0,1
0.776895604,1.272151771,-1.327879145,0,0,1
-0.764347319,2.390845399,1.843805065,0,1,0
-0.857492285,1.0451731,0.07731305,0,1,0
1.161960471,1.084678534,-1.470457566,0,1,0
0.986746029,-1.145582965,0.3967742,1,1,1
-1.229983427,0.169643267,-0.094118574,0,1,1
1.566964807,0.02636988,-0.799170139,1,1,0
2.835014692,-0.999368434,-1.202908269,1,1,1
-0.423747756,-1.531922297,0.207503484,1,0,0
0.296851959,-0.22217522,0.38084335,1,1,1
-1.311116578,1.071026777,1.277748355,0,0,0
-0.548361111,0.124407569,0.240638886,0,0,1
0.222990865,0.72120522,0.464214657,1,1,1
2.108688108,1.08042366,-1.016827078,0,1,1
2.775695886,0.367982716,-1.599486571,1,1,1
0.19864091,1.827854208,-0.421961338,0,1,1
-0.564193105,-0.159711775,1.091062918,1,1,0
0.296121754,-0.407066736,0.192831068,1,1,1
-0.096841468,-1.593816089,0.867724355,1,1,1
1.312124073,1.574715554,-2.286421154,0,0,0
1.43102906,0.917375778,-0.965510248,0,1,0
-0.475518992,-0.68442849,-0.292512427,0,0,1
0.591592209,0.797929224,-0.636479603,0,1,1
0.341188178,0.421337553,-0.452384627,0,0,0
1.734746378,-1.167250592,-1.192678023,1,1,0
-1.224041042,1.38221,0.893609857,0,1,1
0.378262531,2.400979131,-0.311770187,0,1,0
-0.659246974,0.012650504,0.956497893,0,1,0
-1.40768924,0.173333904,0.877453063,0,0,1
1.080103268,-0.887334412,-0.203009808,1,0,0
0.805237778,-1.327140204,-1.043900394,1,0,1
0.85881709,0.080122749,-0.132817166,1,1,0
0.067761638,-2.718123885,1.085287045,1,1,0
1.382685869,0.564337103,-1.162838381,0,0,0
-0.713683352,-0.30079371,-0.117850073,0,0,0
-0.593459922,0.237852352,-0.607010606,0,0,0
-0.001828869,0.721007011,-0.226270232,0,1,1
1.580661925,0.113389917,-0.649494323,1,0,0
0.443251219,0.04168026,0.465411805,0,0,0
3.089141736,-0.684174106,-1.769179659,1,1,0
0.315185468,-0.701878451,0.539150722,1,1,0
1.927697138,-0.944428146,-0.314507801,1,1,0
1.681527892,0.020264956,-0.631579131,1,1,0
1.405275554,3.489673394,0.001533231,0,0,0
0.702928085,-0.755745472,0.222523844,1,1,0
1.80622218,-1.503190595,-0.624368684,1,1,0
1.436073178,0.5472648,0.673914731,1,0,0
0.702595761,1.896388606,-0.800699587,0,0,1
-1.504400972,1.481303129,2.239141744,0,1,1
0.246910057,-1.690458612,-0.318904225,1,1,1
0.982771858,1.335390673,1.361545802,1,1,1
1.355728643,0.629825708,-1.297482134,0,1,0
1.61583185,1.793428522,-2.199916192,0,1,1
-1.311947155,-1.291650235,0.928229031,0,1,0
-0.180723983,-2.661653234,0.359494792,1,1,1
1.493645221,-0.206050856,-0.022309799,1,1,1
-0.043770199,-0.628653869,0.564828305,1,1,1
-0.495274434,-1.871529854,1.243796503,1,1,0
1.31465792,-0.569043596,-0.130689948,1,0,1
1.125076039,0.252990768,-0.067385993,1,1,1
-2.130379325,-0.013521313,2.23432978,0,0,0
1.293980462,1.786766745,-0.968877891,0,1,1
1.099173678,-0.932455692,-0.661860181,1,1,0
-0.827270957,0.456346897,0.199665903,0,0,1
-0.445080394,0.540693946,-1.16410966,0,0,1
0.285348031,-2.577638973,0.223851872,1,1,0
1.723359614,1.415852018,-0.955141095,0,1,1
1.603835274,0.071835516,0.200913465,1,0,1
1.277577528,0.334159079,-0.594278686,1,0,1
0.978200298,-0.859770657,-0.392506366,1,1,1
-0.482687142,0.183062617,0.5264291,0,1,0
0.76423914,0.407811976,-1.167397797,0,1,1
-0.211301977,0.681812334,-0.880557356,0,0,0
-0.576301618,0.370508334,-0.113974989,0,0,1
0.01297261,0.171834799,-0.518408557,0,0,0
-0.809668371,1.197720854,0.523618932,0,1,0
1.876926407,-0.078557858,-0.441590845,1,1,0
-0.438021199,-1.135248353,0.291438553,1,1,0
0.712890345,0.393947021,-0.226628404,1,0,1
0.590539209,1.583048075,1.230440624,0,1,1
0.482822902,-2.599167897,0.763303057,1,1,1
1.541288019,-2.804214763,1.01719225,1,0,1
1.443473911,2.473607762,-0.433778373,0,0,0
0.524049418,1.094182133,-0.73572039,1,1,1
2.951655842,0.23688641,-1.846805437,1,1,1
1.224762541,1.712682411,-0.211986683,0,0,0
0.448514576,-1.288790188,0.91471342,1,1,0
